,val_loss,val_mse,loss,mse
188,1916920.3125,1915331.625,2267624.274885801,2266039.25
189,1902683.917025862,1901088.0,2246110.8418347924,2244519.25
190,1876072.7413793104,1874470.75,2226817.1560715646,2225218.75
191,1853522.5571120689,1851914.125,2209026.708222307,2207421.25
192,1841356.9730603448,1839741.875,2192388.8096688236,2190777.75
193,1839701.1476293104,1838079.25,2174821.136086791,2173202.5
194,1811644.1282327587,1810015.75,2158007.4118766654,2156382.75
195,1802297.7273706896,1800663.0,2138960.033736201,2137328.25
196,1786595.5484913792,1784953.875,2122971.148553483,2121333.5
197,1766215.65625,1764568.25,2110198.2723163306,2108553.75
198,1750901.1875,1749246.875,2092760.7701751047,2091109.5
199,1729535.5851293104,1727875.625,2076100.3855157974,2074443.5
200,1722394.3200431035,1720727.75,2061300.7735059003,2059636.875
201,1710119.1594827587,1708445.875,2045405.2509992386,2043735.75
202,1698397.552801724,1696718.125,2030043.9986676818,2028368.0
203,1696829.6023706896,1695143.875,2021523.1874762087,2019840.75
204,1666131.7726293104,1664440.5,2007875.7082698897,2006186.0
205,1661891.9234913792,1660193.625,1994876.0997335364,1993182.875
206,1659860.6993534483,1658156.0,1976814.0103730492,1975113.0
207,1636112.0571120689,1634401.25,1963171.4250095165,1961463.625
208,1628791.2521551724,1627074.625,1951308.465312143,1949595.25
209,1615184.7004310344,1613462.375,1938391.489151123,1936671.875
210,1587606.9660560344,1585879.25,1925131.3085506281,1923405.5
211,1589090.677801724,1587356.375,1916043.9055481537,1914313.25
212,1566819.5280172413,1565079.875,1901024.9922915874,1899288.125
213,1568962.0845905172,1567215.625,1890238.0693757138,1888495.375
214,1577647.119073276,1575894.75,1878950.7938237533,1877202.5
215,1564169.8399784483,1562412.0,1870647.2186429386,1868893.125
216,1527915.915948276,1526154.125,1861472.171678721,1859711.5
217,1537211.9822198276,1535442.75,1849556.9634088313,1847792.75
218,1521342.5285560344,1519568.5,1836227.982989151,1834456.25
219,1508761.0231681035,1506981.75,1825922.0275980206,1824145.5
220,1503376.5533405172,1501591.125,1816941.5582413399,1815159.875
221,1484217.5328663792,1482427.125,1806763.5347830225,1804975.0
222,1481832.7855603448,1480036.5,1797479.0274076895,1795687.125
223,1465611.8459051724,1463810.75,1786434.5724210124,1784635.5
224,1466114.957974138,1464307.875,1779609.3011515036,1777805.75
225,1464243.9935344828,1462431.125,1771133.2478111915,1769324.875
226,1443663.3001077587,1441846.125,1762088.4887228778,1760273.75
227,1442279.6654094828,1440456.875,1751512.136086791,1749692.875
228,1430394.7877155172,1428568.0,1745970.3275599543,1744145.0
229,1413048.9660560344,1411217.375,1739630.063998858,1737799.125
230,1414684.4008620689,1412847.125,1728584.174010278,1726750.75
231,1409817.8286637932,1407975.5,1715507.530500571,1713667.5
232,1387327.0323275863,1385481.625,1709025.2603730492,1707181.125
233,1393950.4919181035,1392098.5,1703704.5285020936,1701855.875
234,1398938.0447198276,1397080.875,1694513.567591359,1692660.125
235,1368154.962823276,1366293.875,1686990.7166920442,1685131.375
236,1366840.8308189656,1364974.5,1677456.5409687858,1675592.625
237,1367795.875,1365924.375,1671979.9100447278,1670110.875
238,1347873.4498922413,1345997.5,1669483.2596117244,1667609.5
239,1361204.542025862,1359322.625,1659015.1362295393,1657137.0
240,1332588.130926724,1330702.75,1648016.189189189,1646132.375
241,1366160.5657327587,1364268.375,1642879.070945946,1640992.125
242,1305663.7979525863,1303770.125,1637884.5839360487,1635990.875
243,1327993.9913793104,1326093.25,1626112.5536020175,1624215.75
244,1311129.8943965517,1309225.625,1620663.9007422915,1618761.375
245,1316939.7667025863,1315028.75,1614001.7705319757,1612094.875
246,1277872.2365301724,1275957.375,1599668.1136277122,1597755.0
247,1261082.2693965517,1259162.25,1588749.2551865245,1586831.5
248,1290911.0872844828,1288984.375,1579043.8724781119,1577122.0
249,1232406.8836206896,1230476.75,1567410.5060905977,1565481.375
250,1221256.8550646552,1219321.25,1553968.2860439664,1552034.75
251,1223866.609375,1221924.375,1533169.1461743433,1531229.5
252,1198278.5355603448,1196331.5,1514966.1816473163,1513021.5
253,1218019.1740301724,1216065.0,1499238.2975352113,1497288.875
254,1167298.8022629311,1165341.25,1481497.940224115,1479542.25
255,1150359.9116379311,1148398.25,1465116.6911400838,1463156.0
256,1157549.3275862068,1155582.25,1450271.1840502475,1448305.875
257,1118230.557650862,1116259.75,1444216.9412114578,1442247.875
258,1110539.4897629311,1108563.0,1416612.327179292,1414638.125
259,1111219.176724138,1109237.25,1405296.8915588122,1403318.125
260,1088169.370150862,1086183.125,1382089.6572611344,1380107.625
261,1064008.9202586208,1062018.375,1365580.466739627,1363592.125
262,1043465.4849137932,1041471.4375,1350698.3864674533,1348706.375
263,1026021.3254310344,1024023.1875,1335233.536733917,1333237.625
264,1009497.2720905172,1007494.9375,1320973.1202536162,1318972.75
265,993356.6783405172,991349.5625,1299525.6332794062,1297520.5
266,976178.4304956896,974168.0,1280543.1550961172,1278534.25
267,976553.90625,974538.1875,1262397.7194756377,1260385.25
268,948999.4396551724,946981.3125,1243801.8571564523,1241785.5
269,937016.6212284482,934993.5,1225464.3055529122,1223444.125
270,919110.677262931,917084.6875,1212592.2183455462,1210567.125
271,900880.0393318966,898850.0625,1194740.1732489532,1192711.75
272,881933.4030172414,879899.5625,1173662.7836410354,1171630.75
273,891673.630387931,889634.75,1153596.114389037,1151560.5
274,861438.9612068966,859397.5625,1134883.3564665017,1132844.0
275,841651.0387931034,839606.125,1112645.4564617435,1110602.0
276,827526.5145474138,825478.375,1093511.5825323563,1091465.0
277,812362.3704202586,810310.0,1072565.1605681386,1070514.5
278,792138.864762931,790083.25,1055543.7506185763,1053489.625
279,789559.2327586206,787498.9375,1037392.7184050247,1035334.4375
280,774204.2979525862,772141.4375,1019106.0164874381,1017044.3125
281,761269.275862069,759201.8125,1005024.5002379139,1002959.6875
282,744921.2335668104,742850.625,986321.3368623905,984252.4375
283,735468.1239224138,733394.75,969683.0955938332,967611.5625
284,724127.140625,722050.5,957996.8991720594,955921.5625
285,722405.1346982758,720325.0625,947720.2662733155,945642.1875
286,704340.3496767242,702258.0,944067.2067948229,941985.9375
287,704840.692349138,702754.6875,934317.7902312523,932233.3125
288,696045.7640086206,693957.375,930373.4447325846,928286.8125
289,690003.560075431,687912.5,927466.4430433955,925376.75
290,687849.260775862,685756.9375,920129.1394175866,918037.25
291,675146.1295797414,673051.3125,913044.2466156738,910950.625
292,678190.0713900862,676091.375,914310.0138465931,912213.1875
293,667908.3313577586,665808.4375,906788.7938713362,904689.875
294,655934.0862068966,653831.625,906394.8319494671,904292.9375
295,670663.3628771552,668558.125,901908.0952726494,899803.625
296,651699.5676185344,649592.5,892984.6414636468,890878.4375
297,651962.900862069,649853.9375,892520.7698896079,890411.6875
298,662834.979525862,660721.8125,891464.7815473925,889354.125
299,639445.763200431,637332.4375,884369.1042895889,882255.0625
300,652447.1085668104,650330.4375,883612.6634468976,881497.375
301,642738.6136853448,640620.375,877343.795655691,875226.875
302,640749.5040409482,638628.6875,874860.9940997335,872741.6875
303,662290.0269396552,660166.625,873884.4203701941,871762.75
304,638074.9630926724,635951.625,875548.6810763228,873424.8125
305,641324.1422413794,639197.0625,871199.63202441,869074.8125
306,625820.1872306034,623693.125,865208.734297678,863080.9375
307,625341.4841056034,623213.0625,869045.8883707651,866916.9375
308,628109.737338362,625977.3125,868871.4870693757,866741.0625
309,620257.997575431,618125.8125,861909.6349923868,859776.9375
310,615427.5191271552,613292.75,859654.5936191473,857520.0625
311,614273.1707974138,612136.75,856675.5720403502,854539.3125
312,619728.6724137932,617590.0625,855362.1146091074,853224.6875
313,623236.2144396552,621096.0,851828.9545346403,849689.9375
314,626600.5964439656,624457.625,852474.1545786543,850333.375
315,624347.182650862,622204.6875,852031.1987176437,849888.6875
316,614948.3601831896,612803.875,850689.350816045,848545.25
